seg_id,signed_dist_m,vineyard,x,y,dnbr,elev_m,slope_deg,northness,eastness
14,-100.0,0,509958.94647793216,4283263.281689691,0.37018272280693054,60.221771240234375,0.3232167065143585,-0.2667723298072815,-0.2441183179616928
14,-60.0,0,509992.02101200825,4283240.7855745675,0.36265575885772705,60.439632415771484,0.47290825843811035,0.6858760118484497,-0.6157472133636475
14,-30.0,0,510016.8269125654,4283223.913488225,0.33710092306137085,60.7391357421875,0.7902290225028992,0.4445035457611084,-0.8557723760604858
14,0.0,1,510041.6328131225,4283207.041401883,0.11076724529266357,61.36008834838867,2.078221082687378,0.3938436508178711,-0.2232823669910431
14,30.0,1,510066.43871367956,4283190.16931554,0.15798713266849518,61.446170806884766,1.418012261390686,0.18499185144901276,0.572327196598053
14,60.0,1,510091.2446142367,4283173.297229198,0.2943595051765442,61.40365982055664,0.627273678779602,0.7884381413459778,0.5826411843299866
14,100.0,1,510124.3191483128,4283150.801114074,0.29622378945350647,61.26127624511719,0.7708601355552673,0.7275871634483337,0.6712936758995056
14,150.0,1,510165.662315908,4283122.68097017,0.2980753779411316,61.21378707885742,0.7299943566322327,0.8835718631744385,0.38894355297088623
14,300.0,1,510289.6918186935,4283038.320538457,0.21617698669433594,60.93380355834961,1.1660271883010864,0.6233088970184326,0.6654242873191833
15,-300.0,0,509753.16729669715,4283377.469163299,0.4111141562461853,60.71532440185547,0.30746468901634216,-0.7364903092384338,0.42575517296791077
15,-150.0,0,509834.4878754475,4283251.425664967,0.3382677137851715,60.34593200683594,0.2816680371761322,0.42244625091552734,0.6128158569335938
15,-100.0,0,509861.59473503096,4283209.411165523,0.3395598232746124,60.661277770996094,1.2038429975509644,0.9772125482559204,-0.009002652019262314
15,-60.0,0,509883.28022269777,4283175.799565968,0.33490362763404846,61.279666900634766,0.61775803565979,0.8511288166046143,0.1400594562292099
15,-30.0,0,509899.5443384478,4283150.590866301,0.31789642572402954,61.48299789428711,0.8743391633033752,0.950802206993103,0.15819908678531647
15,0.0,1,509915.8084541979,4283125.382166635,0.195662260055542,61.760589599609375,1.2693263292312622,0.9647538661956787,0.06744961440563202
15,30.0,1,509932.072569948,4283100.173466969,0.1835058629512787,62.1216926574707,0.7102401256561279,0.9714683294296265,0.009430202655494213
15,60.0,1,509948.336685698,4283074.964767302,0.14820365607738495,62.70945739746094,0.8950246572494507,0.8595189452171326,-0.2854005992412567
15,100.0,1,509970.0221733648,4283041.353167747,0.1490924209356308,63.04572296142578,0.9475184082984924,0.9700616002082825,-0.0057545071467757225
15,150.0,1,509997.1290329483,4282999.338668304,0.1333165317773819,63.775638580322266,1.083739161491394,0.8876866698265076,-0.08428692072629929
15,300.0,1,510078.4496116986,4282873.295169972,0.20316897332668304,65.31050872802734,1.3494361639022827,0.8021429777145386,0.5590779781341553
16,-300.0,0,509609.8790403286,4282884.43455404,-0.13121086359024048,85.39478302001953,16.667951583862305,0.7490842342376709,0.6303991675376892
16,-150.0,0,509701.4686575885,4283003.225723788,-0.06458154320716858,70.83828735351562,1.5343921184539795,0.7549010515213013,0.5501462817192078
16,-100.0,0,509731.9985300085,4283042.822780372,0.031264834105968475,63.145503997802734,11.214709281921387,0.7463782429695129,0.5173833966255188
16,-60.0,0,509756.4224279445,4283074.500425638,0.01570133864879608,61.69423294067383,0.9656800627708435,0.43798354268074036,-0.27756622433662415
16,-30.0,0,509774.74035139644,4283098.258659587,0.04652724415063858,61.98910140991211,4.675893783569336,0.2769124507904053,-0.024184392765164375
16,0.0,1,509793.05827484844,4283122.016893537,0.17017324268817902,61.245304107666016,1.4905166625976562,0.7173012495040894,-0.48883846402168274
16,30.0,1,509811.37619830045,4283145.775127486,0.30678611993789673,61.162479400634766,0.6777172684669495,0.9220451712608337,-0.3584575355052948
16,60.0,1,509829.6941217524,4283169.533361436,0.3260866701602936,61.00672912597656,0.6760623455047607,0.9388035535812378,-0.33305227756500244
16,100.0,1,509854.1180196884,4283201.211006702,0.33233046531677246,60.638153076171875,0.8929137587547302,0.9495082497596741,-0.07492445409297943
16,150.0,1,509884.64789210836,4283240.808063285,0.3164016008377075,60.212825775146484,0.3626812696456909,0.5798517465591431,0.4350798428058624
16,300.0,1,509976.2375093683,4283359.599233033,0.27364253997802734,60.387054443359375,0.39958059787750244,0.20789013803005219,0.43608105182647705
17,-300.0,0,509386.8534465332,4283250.651795869,0.025936655700206757,73.12344360351562,1.048280954360962,0.04961258918046951,0.782742440700531
17,-150.0,0,509536.33969934663,4283238.247755406,-0.08587117493152618,64.3869857788086,0.8282068967819214,0.8866901397705078,-0.31089863181114197
17,-100.0,0,509586.16845028446,4283234.113075252,0.022543922066688538,63.300567626953125,4.03226900100708,0.21432864665985107,-0.5410850048065186
17,-60.0,0,509626.0314510347,4283230.805331129,0.06901677697896957,62.187198638916016,7.62186336517334,0.41696473956108093,0.5792590379714966
17,-30.0,0,509655.9287015974,4283228.324523035,0.1170463040471077,61.230125427246094,4.628718376159668,0.081755131483078,-0.015892749652266502
17,0.0,1,509685.82595216006,4283225.843714943,0.1257796287536621,60.64255142211914,0.5728160738945007,-0.35438892245292664,0.6235999464988708
17,30.0,1,509715.72320272273,4283223.362906851,0.16743938624858856,60.58427429199219,0.3038642704486847,-0.47329872846603394,0.48837825655937195
17,60.0,1,509745.6204532854,4283220.882098758,0.27278292179107666,60.50372314453125,0.09876475483179092,-0.30140021443367004,-0.09320826083421707
17,100.0,1,509785.48345403565,4283217.574354635,0.2978448271751404,60.48161315917969,0.2500555217266083,0.7049689888954163,-0.13191351294517517
17,150.0,1,509835.3122049735,4283213.43967448,0.325861394405365,60.61483383178711,0.5589121580123901,0.9350189566612244,0.02148737944662571
17,300.0,1,509984.7984577869,4283201.035634018,0.3301856219768524,60.7437629699707,0.6549251675605774,0.9267131686210632,-0.2203672081232071
18,-300.0,0,509957.3550078912,4283039.091434509,0.1558171957731247,63.05329132080078,1.0576578378677368,0.978098452091217,-0.005191184114664793
18,-150.0,0,509884.36388155405,4283170.13453992,0.33490362763404846,61.279666900634766,0.61775803565979,0.8511288166046143,0.1400594562292099
18,-100.0,0,509860.0335061083,4283213.815575058,0.33233046531677246,60.638153076171875,0.8929137587547302,0.9495082497596741,-0.07492445409297943
