vineyard_field_id,area_ha,in_perimeter,dist_nearest_node_m,dist_nearest_deadend_m,dist_major_road_m
VYD_03981,1.2987125078543065,0,107.76749125293755,476.040507621117,555.5734475650166
VYD_03982,4.767779630827583,0,682.2221643601728,682.2221643601728,719.4570444810244
VYD_03983,7.766129688411716,0,694.5561031911527,2286.0331801274833,799.4002377924245
VYD_03984,2.9917728804954797,0,313.4795713282182,390.08300294338295,313.02841478189043
VYD_03985,0.8993354573018667,1,588.9840181389229,588.9840181389229,889.5191177089534
VYD_03986,0.6465695151900733,1,84.9013365553234,84.9013365553234,1025.5878414332035
VYD_03987,3.818284357225431,0,568.6480045494067,1161.0703572133643,450.35710451395084
VYD_03988,2.3332010772891474,0,658.1011735641924,658.1011735641924,597.914784565681
VYD_03989,1.1747785173625118,0,322.8516569314068,322.8516569314068,782.2663153751716
VYD_03990,0.8080062302996079,0,828.0747264867815,2819.3810358059627,1834.6326124457817
VYD_03991,2.6250068869739467,0,550.0361931758621,623.39272323314,876.4750099128802
VYD_03992,1.1983897578201816,1,833.7292478852088,833.7292478852088,796.3826804158859
VYD_03993,0.7121819907326411,0,344.15853528343536,344.15853528343536,581.2499384717547
VYD_03994,0.6144128506667119,0,651.845263101156,651.845263101156,1443.6391186848873
VYD_03995,0.8626766357970206,0,805.530636963677,805.530636963677,530.187451922513
VYD_03996,0.6543237405761538,0,461.80489074898225,461.80489074898225,678.2442177813471
VYD_03997,1.206618847729231,1,759.0708731713229,759.0708731713229,1466.6723103090435
VYD_03998,3.7291740159974105,0,777.9477816262346,1071.0580526703568,752.6314911418308
VYD_03999,0.6131844101567685,0,451.19018231373474,451.19018231373474,656.5692007846011
VYD_04000,0.834223609440455,0,126.97551455537858,126.97551455537858,678.3759002453372
VYD_04001,1.6493784002482632,0,196.99445763234655,418.75529107993134,133.81481225728237
VYD_04002,4.009560588441013,0,1447.814152176522,1447.814152176522,1793.177498557082
VYD_04003,1.6462695819507982,0,429.4733351449292,429.4733351449292,1449.6518544208755
VYD_04004,10.592119023456041,0,247.2512638023438,304.52743184192377,1275.7468048218573
VYD_04005,3.9572763888996234,0,359.49165701592773,418.7666143976126,167.85943830050985
VYD_04006,1.4044914582253323,1,208.6959764001005,208.6959764001005,1331.8971496247502
VYD_04007,0.7822696063239278,0,313.8257002993296,313.8257002993296,1495.2642169738785
VYD_04008,0.693135369499937,0,207.1336046972123,811.7217272078732,176.006227766663
VYD_04009,5.184805242312118,1,719.4271574321091,2180.1507760230775,112.12139931934749
VYD_04010,1.1707041738667006,1,625.1700815634952,625.1700815634952,744.8267987705502
VYD_04011,7.274388023559094,0,540.552321102178,644.4324332216947,506.4907009738197
VYD_04012,0.7946034554912198,0,159.2353607206597,159.2353607206597,105.42218394466964
VYD_04013,6.844930841642254,0,254.5244928972184,300.9015662365565,681.7458111658987
VYD_04014,1.7949918978440695,0,288.3367609865446,699.3045188166186,195.65955057302057
VYD_04015,1.4872855048107487,0,894.816340635733,947.9327197333723,551.0149401064907
VYD_04016,2.565584784906387,0,262.3855867608389,648.9656403777706,1192.1587156807993
VYD_04017,2.4766623767553004,0,137.09487478862883,137.09487478862883,1925.577101518606
VYD_04018,3.80592875810654,0,755.792876642564,755.792876642564,1156.512600600606
VYD_04019,14.829794277997056,0,307.7726102381996,384.1398812951385,242.96549142795737
VYD_04020,1.254430086908229,0,158.44486476609538,158.44486476609538,2454.684901768151
VYD_04021,0.8012306691142186,1,811.4340515834125,811.4340515834125,501.87288299993355
VYD_04022,2.1318856754539337,1,659.1318927670704,1265.6209075091567,108.54633900283034
VYD_04023,7.472516504515661,0,442.7144997353613,442.7144997353613,675.5768482043309
VYD_04024,0.8813478613934134,0,315.079399399096,315.079399399096,1383.4057257924082
VYD_04025,6.510280807370211,0,234.5219295303605,234.5219295303605,3345.7764005894173
VYD_04026,2.429571310080107,0,454.1175244296915,454.1175244296915,955.7362744950228
VYD_04027,5.086591894730781,1,656.2597724615306,753.9005275728243,292.79137497317987
VYD_04028,0.9808762590504011,0,491.18232663012026,915.2463696361685,479.754303221534
VYD_04029,1.25866033537725,0,596.6785785851123,952.469905820835,593.762544556124
VYD_04030,3.326255933722417,0,523.6849256398419,827.7209674547489,112.93409811793548
VYD_04031,1.3351284308236406,0,100.25869760421962,415.96181817255933,55.318485607936516
VYD_04032,4.1690833808472005,0,214.94486530107056,214.94486530107056,394.63720298807124
VYD_04033,1.1946394317768017,0,937.4508281676094,1661.0700678493886,1726.6496992851871
VYD_04034,1.942528185572018,0,356.0757920461694,356.0757920461694,416.4585670842483
VYD_04035,3.666168821960215,0,1342.8111668713059,1342.8111668713059,1640.1360246668246
VYD_04036,0.8047274416846512,1,854.7505955646672,854.7505955646672,3063.561543209102
VYD_04037,4.254283744882884,0,671.0869635403235,671.0869635403235,488.81763318461753
VYD_04038,1.7045302987361688,0,446.01621000123475,561.2850388000177,443.4767029889754
VYD_04039,1.0731429042733844,0,225.80604965441026,225.80604965441026,850.0147875363393
VYD_04040,1.7758845527141527,0,514.2426082761314,520.3695873339782,815.3885611770003
VYD_04041,0.7395885320705851,1,731.8194686843566,731.8194686843566,2912.3398048408703
VYD_04042,1.3687047900851699,1,366.1186575351817,366.1186575351817,1271.7362568509993
VYD_04043,1.5782431366411962,0,523.2396999783293,523.2396999783293,542.3521757001747
VYD_04044,4.7104710108839285,1,791.6838502406345,913.7131153205604,4517.365598263964
